ISIN,event_date,proxy,raw_return,abnormal_return,market_return,broad_shock,event_id
GRS135003002,2020-07-20,trimmed_mean_10pct,-0.18823529411764706,-0.19480514292108267,0.007663312791348243,False,GRS135003002|2020-07-20
GRS135003002,2021-01-12,trimmed_mean_10pct,-0.19718309859154926,-0.20516865363909106,-0.002802399158703111,False,GRS135003002|2021-01-12
GRS135003002,2021-10-01,trimmed_mean_10pct,-0.1282051282051282,-0.1397413922373322,0.004314645773408125,False,GRS135003002|2021-10-01
GRS135003002,2022-05-13,trimmed_mean_10pct,-0.11904761904761907,-0.13160453249569587,0.009960953231111076,False,GRS135003002|2022-05-13
GRS135003002,2022-07-11,trimmed_mean_10pct,-0.18831168831168832,-0.1751903837083077,-0.011156549732071783,False,GRS135003002|2022-07-11
GRS135003002,2022-10-13,trimmed_mean_10pct,-0.1428571428571429,-0.14410757906846602,-0.0006554632424419388,False,GRS135003002|2022-10-13
GRS137003000,2019-12-06,trimmed_mean_10pct,-0.05454545454545445,-0.05344032062271304,-0.003687482615015182,False,GRS137003000|2019-12-06
GRS137003000,2020-02-03,trimmed_mean_10pct,-0.05699481865284972,-0.05564080994645556,-0.004175910378139093,False,GRS137003000|2020-02-03
GRS137003000,2020-03-09,trimmed_mean_10pct,-0.1383647798742138,-0.07485687463410412,-0.1141287964010126,True,GRS137003000|2020-03-09
GRS137003000,2020-05-15,trimmed_mean_10pct,-0.05633802816901401,-0.05887666389231631,0.0018679790081842654,False,GRS137003000|2020-05-15
GRS137003000,2020-09-10,trimmed_mean_10pct,-0.08860759493670889,-0.09334035333019612,0.0038511827113246774,False,GRS137003000|2020-09-10
GRS137003000,2020-10-13,trimmed_mean_10pct,-0.060810810810810856,-0.06151502256704096,-0.0002945388985900471,False,GRS137003000|2020-10-13
GRS137003000,2021-04-30,trimmed_mean_10pct,-0.07812206572769953,-0.07541432764410562,-0.0037158181053884728,False,GRS137003000|2021-04-30
GRS137003000,2022-03-08,trimmed_mean_10pct,-0.10356832027850305,-0.05174324920545906,-0.054265390351021466,True,GRS137003000|2022-03-08
GRS137003000,2022-10-05,trimmed_mean_10pct,-0.06299212598425208,-0.060496583815960424,-0.0030677238612260246,False,GRS137003000|2022-10-05
GRS144003001,2020-03-09,trimmed_mean_10pct,-0.12820512820512808,-0.06260055889222585,-0.1141287964010126,True,GRS144003001|2020-03-09
GRS144003001,2020-06-01,trimmed_mean_10pct,-0.053333333333333344,-0.0575697288072092,0.00532553236189384,False,GRS144003001|2020-06-01
GRS144003001,2020-10-13,trimmed_mean_10pct,-0.06609808102345405,-0.0657817309973143,-0.0002945388985900471,False,GRS144003001|2020-10-13
GRS144003001,2021-04-16,trimmed_mean_10pct,-0.05714285714285716,-0.053506715577281,-0.0034991414704184745,False,GRS144003001|2021-04-16
GRS144003001,2021-05-18,trimmed_mean_10pct,-0.05990783410138245,-0.06287760934507183,0.0032450786565586865,False,GRS144003001|2021-05-18
GRS144003001,2021-09-27,trimmed_mean_10pct,-0.060869565217391175,-0.06184141103946347,0.0009731042081904546,False,GRS144003001|2021-09-27
GRS144003001,2022-08-05,trimmed_mean_10pct,-0.09917355371900827,-0.09116642488373912,-0.007921721902109624,False,GRS144003001|2022-08-05
GRS145003000,2020-02-28,trimmed_mean_10pct,-0.10119047619047616,-0.04763249699528465,-0.039700078024263695,True,GRS145003000|2020-02-28
GRS145003000,2021-02-19,trimmed_mean_10pct,-0.06439854191980565,-0.0706581274478756,0.0020447144409347488,False,GRS145003000|2021-02-19
GRS147233001,2020-04-15,trimmed_mean_10pct,-0.07096774193548394,-0.056084359799616956,-0.013680535038340892,False,GRS147233001|2020-04-15
GRS147233001,2020-09-22,trimmed_mean_10pct,-0.060810810810810856,-0.05513455931593238,-0.004545072909984677,False,GRS147233001|2020-09-22
GRS147233001,2021-05-17,trimmed_mean_10pct,-0.05277777777777781,-0.053790987458875644,0.001125514322434653,False,GRS147233001|2021-05-17
GRS147233001,2022-07-26,trimmed_mean_10pct,-0.05362776025236593,-0.05476244715575991,0.00036206440708818374,False,GRS147233001|2022-07-26
GRS148003015,2020-01-07,trimmed_mean_10pct,-0.10144927536231874,-0.10559953892241121,0.00463076302582563,False,GRS148003015|2020-01-07
GRS148003015,2020-03-24,trimmed_mean_10pct,-0.09999999999999998,-0.12823124209155945,0.03289201896321576,False,GRS148003015|2020-03-24
GRS148003015,2020-05-01,trimmed_mean_10pct,-0.17218045112781966,-0.17434868419484204,0.0026156517491777807,False,GRS148003015|2020-05-01
GRS148003015,2021-06-18,trimmed_mean_10pct,-0.10946745562130178,-0.10162541115457628,-0.008901868351348843,False,GRS148003015|2021-06-18
GRS148003015,2022-09-27,trimmed_mean_10pct,-0.07608695652173925,-0.08086945045952545,0.0018865727519126723,False,GRS148003015|2022-09-27
GRS165063009,2019-09-16,trimmed_mean_10pct,-0.1071428571428571,-0.1102144215398738,0.0029780959622192284,False,GRS165063009|2019-09-16
GRS165063009,2020-03-13,trimmed_mean_10pct,-0.09999999999999998,-0.1137109942108365,0.00939264134597097,False,GRS165063009|2020-03-13
GRS165063009,2021-04-19,trimmed_mean_10pct,-0.11570247933884292,-0.10267904700499315,-0.018192289591974505,False,GRS165063009|2021-04-19
GRS184003002,2020-04-23,trimmed_mean_10pct,-0.20000000000000007,-0.21165711458192074,0.013527047502028967,False,GRS184003002|2020-04-23
GRS184003002,2020-06-08,trimmed_mean_10pct,-0.20708661417322838,-0.2045606776651253,-0.008831536780747528,False,GRS184003002|2020-06-08
GRS184003002,2021-10-06,trimmed_mean_10pct,-0.19000000000000006,-0.19420258265527668,-0.00420685227887002,False,GRS184003002|2021-10-06
GRS184003002,2022-05-05,trimmed_mean_10pct,-0.19213973799126638,-0.18878655754795104,-0.012355689359390574,False,GRS184003002|2022-05-05
GRS184003002,2022-06-02,trimmed_mean_10pct,-0.1807909604519774,-0.18178413695426823,-0.005735869123854137,False,GRS184003002|2022-06-02
GRS191213008,2020-03-05,trimmed_mean_10pct,-0.299660441426146,-0.18544155041260518,-0.04673165177063067,True,GRS191213008|2020-03-05
GRS191213008,2020-04-10,trimmed_mean_10pct,-0.18688118811881194,-0.14547940394936204,-0.020278056939628482,False,GRS191213008|2020-04-10
GRS191213008,2020-09-08,trimmed_mean_10pct,-0.1461187214611871,-0.11969748259445648,-0.012455008231768093,False,GRS191213008|2020-09-08
GRS191213008,2021-07-16,trimmed_mean_10pct,-0.14093959731543626,-0.1497477763510934,0.005443292152646576,False,GRS191213008|2021-07-16
GRS191213008,2021-10-13,trimmed_mean_10pct,-0.10322580645161294,-0.10033230522001083,-0.0015578896733584265,False,GRS191213008|2021-10-13
GRS191213008,2022-07-25,trimmed_mean_10pct,-0.05697674418604648,-0.059165638986543624,-7.943453453090322e-06,False,GRS191213008|2022-07-25
GRS204003008,2020-02-28,trimmed_mean_10pct,-0.0850253807106599,-0.042337023916662095,-0.039700078024263695,True,GRS204003008|2020-02-28
GRS204003008,2022-02-24,trimmed_mean_10pct,-0.1282051282051282,-0.1126197114203363,-0.0662359261940076,False,GRS204003008|2022-02-24
GRS204003008,2022-05-09,trimmed_mean_10pct,-0.06743185078909608,-0.06134247299584527,-0.008015503262911167,False,GRS204003008|2022-05-09
GRS204003008,2022-08-30,trimmed_mean_10pct,-0.05538922155688619,-0.05067293825696167,-0.005363349224766287,False,GRS204003008|2022-08-30
GRS208303008,2019-08-15,trimmed_mean_10pct,-0.07732558139534884,-0.09925561837322662,0.02126021989039686,False,GRS208303008|2019-08-15
GRS208303008,2019-10-02,trimmed_mean_10pct,-0.07308970099667766,-0.06909789060324045,-0.021463166656917037,False,GRS208303008|2019-10-02
GRS208303008,2020-02-27,trimmed_mean_10pct,-0.09615384615384615,-0.06457707386098949,-0.037299938725239505,True,GRS208303008|2020-02-27
GRS208303008,2022-10-24,trimmed_mean_10pct,-0.08533333333333326,-0.0931653689903275,0.007130596413875932,False,GRS208303008|2022-10-24
GRS213213002,2020-01-22,trimmed_mean_10pct,-0.20945945945945954,-0.22374245277725693,0.004986430446282423,False,GRS213213002|2020-01-22
GRS213213002,2020-04-17,trimmed_mean_10pct,-0.08333333333333326,-0.08006765231886256,-0.0022815228184405994,False,GRS213213002|2020-04-17
GRS213213002,2021-03-25,trimmed_mean_10pct,-0.06761904761904769,-0.055539483817224816,-0.0060003416735176975,False,GRS213213002|2021-03-25
GRS213213002,2021-06-01,trimmed_mean_10pct,-0.10731707317073158,-0.11378583437212209,0.0018178611796191464,False,GRS213213002|2021-06-01
GRS222213001,2019-09-30,trimmed_mean_10pct,-0.18055555555555558,-0.1744107330022009,-0.004295206827998355,False,GRS222213001|2019-09-30
GRS222213001,2020-02-27,trimmed_mean_10pct,-0.13901345291479827,-0.058171219236652846,-0.037299938725239505,True,GRS222213001|2020-02-27
GRS222213001,2020-06-26,trimmed_mean_10pct,-0.08418367346938782,-0.07296962937260949,-0.006220170847393453,False,GRS222213001|2020-06-26
GRS222213001,2022-06-16,trimmed_mean_10pct,-0.08799999999999997,-0.054253897640610886,-0.023467146327363384,False,GRS222213001|2022-06-16
GRS222213001,2022-08-17,trimmed_mean_10pct,-0.050387596899224785,-0.04814973831707276,-0.0022886846459236614,False,GRS222213001|2022-08-17
GRS237003009,2021-05-06,trimmed_mean_10pct,-0.15849056603773592,-0.15993334922509134,-0.004173312069820985,False,GRS237003009|2021-05-06
GRS237003009,2022-03-04,trimmed_mean_10pct,-0.20394736842105265,-0.17663500753075898,-0.02858009111075419,False,GRS237003009|2022-03-04
GRS239003007,2020-02-27,trimmed_mean_10pct,-0.08446866485013627,-0.03980140791587389,-0.037299938725239505,True,GRS239003007|2020-02-27
GRS239003007,2020-05-11,trimmed_mean_10pct,-0.06951871657754016,-0.06413889269954608,-0.005557127170155464,False,GRS239003007|2020-05-11
GRS239003007,2021-09-10,trimmed_mean_10pct,-0.056831922611849994,-0.06001613755294597,-0.002129963613042387,False,GRS239003007|2021-09-10
GRS239003007,2022-04-14,trimmed_mean_10pct,-0.06779661016949157,-0.06890304289745508,0.00012329171370998798,False,GRS239003007|2022-04-14
GRS240003012,2020-03-06,trimmed_mean_10pct,-0.09999999999999998,-0.09808913728312965,-0.043601909527313035,False,GRS240003012|2020-03-06
GRS240003012,2020-05-07,trimmed_mean_10pct,-0.09444444444444455,-0.09577458434903115,0.0028442164303360646,False,GRS240003012|2020-05-07
GRS240003012,2020-07-28,trimmed_mean_10pct,-0.09473684210526312,-0.09698716929090014,0.003964773084385148,False,GRS240003012|2020-07-28
GRS240003012,2021-12-01,trimmed_mean_10pct,-0.08633093525179869,-0.09545718938132097,0.010122099930311632,False,GRS240003012|2021-12-01
GRS240003012,2022-06-16,trimmed_mean_10pct,-0.0708333333333333,-0.05335075140253018,-0.023467146327363384,False,GRS240003012|2022-06-16
GRS240003012,2022-10-03,trimmed_mean_10pct,-0.05882352941176472,-0.06139845085055608,0.004498467159937818,False,GRS240003012|2022-10-03
GRS245213004,2019-09-10,trimmed_mean_10pct,-0.08843537414965996,-0.07266013308493831,-0.008801555616731776,False,GRS245213004|2019-09-10
GRS245213004,2020-03-11,trimmed_mean_10pct,-0.08307210031347967,-0.054002924698455634,-0.01870697716959286,True,GRS245213004|2020-03-11
GRS245213004,2022-03-08,trimmed_mean_10pct,-0.11302982731554145,-0.04384496876429844,-0.054265390351021466,True,GRS245213004|2022-03-08
GRS246073001,2020-03-30,trimmed_mean_10pct,-0.12080536912751672,-0.1345754962798643,0.006551731094430905,False,GRS246073001|2020-03-30
GRS246073001,2020-08-11,trimmed_mean_10pct,-0.17682926829268286,-0.18728144764995658,0.007188376973627588,False,GRS246073001|2020-08-11
GRS246073001,2020-10-06,trimmed_mean_10pct,-0.13749999999999996,-0.1456459649612282,0.006488324750369865,False,GRS246073001|2020-10-06
GRS246073001,2021-11-01,trimmed_mean_10pct,-0.1785714285714286,-0.18242585011293683,0.0033645722102744404,False,GRS246073001|2021-11-01
GRS246073001,2021-12-13,trimmed_mean_10pct,-0.10399999999999987,-0.09896308461651954,-0.011472275036416279,False,GRS246073001|2021-12-13
GRS246073001,2022-02-24,trimmed_mean_10pct,-0.16279069767441856,-0.11764458690143917,-0.0662359261940076,False,GRS246073001|2022-02-24
GRS246073001,2022-05-09,trimmed_mean_10pct,-0.14222222222222225,-0.1329735188813224,-0.008015503262911167,False,GRS246073001|2022-05-09
GRS247003007,2020-12-22,trimmed_mean_10pct,-0.13564668769716082,-0.15176881406981174,0.012597112234056788,False,GRS247003007|2020-12-22
GRS247003007,2022-05-06,trimmed_mean_10pct,-0.10287081339712911,-0.09163763109006769,-0.018661864499829803,False,GRS247003007|2022-05-06
GRS247003007,2022-06-27,trimmed_mean_10pct,-0.09691629955947145,-0.09310906682097646,-0.008000097804470007,False,GRS247003007|2022-06-27
GRS247003007,2022-08-29,trimmed_mean_10pct,-0.1071428571428571,-0.09794447122352914,-0.019369797174192585,False,GRS247003007|2022-08-29
GRS259003002,2019-08-19,trimmed_mean_10pct,-0.05442176870748294,-0.0709187143855768,0.030134734334785255,False,GRS259003002|2019-08-19
GRS259003002,2020-02-04,trimmed_mean_10pct,-0.05555555555555547,-0.05830602615807757,0.010555570276789793,False,GRS259003002|2020-02-04
GRS259003002,2020-03-03,trimmed_mean_10pct,-0.07853700028352706,-0.07450585566108131,-0.02128465489404503,True,GRS259003002|2020-03-03
GRS259003002,2021-07-13,trimmed_mean_10pct,-0.0710382513661203,-0.07169563703642078,-0.0009899977568207548,False,GRS259003002|2021-07-13
GRS259003002,2021-09-21,trimmed_mean_10pct,-0.08176100628930827,-0.08258252155639349,0.002278069039453857,False,GRS259003002|2021-09-21
GRS259003002,2022-05-13,trimmed_mean_10pct,-0.052238805970149294,-0.0562658594861466,0.009960953231111076,False,GRS259003002|2022-05-13
GRS259003002,2022-07-27,trimmed_mean_10pct,-0.08823529411764697,-0.08869773107516178,0.002259082928887785,False,GRS259003002|2022-07-27
GRS259003002,2022-09-21,trimmed_mean_10pct,-0.05035971223021585,-0.046340080851157456,-0.007034833604148679,False,GRS259003002|2022-09-21
GRS259003002,2022-10-24,trimmed_mean_10pct,-0.06569343065693423,-0.07000157822189661,0.007130596413875932,False,GRS259003002|2022-10-24
GRS260333000,2020-03-12,trimmed_mean_10pct,-0.10723860589812328,-0.0616783729819975,-0.06956539906044358,True,GRS260333000|2020-03-12
GRS260333000,2022-03-08,trimmed_mean_10pct,-0.1115901741646339,-0.07446859949126242,-0.054265390351021466,True,GRS260333000|2022-03-08
GRS260333000,2022-06-14,trimmed_mean_10pct,-0.09085654837591028,-0.05283007101010315,-0.0540302936722293,False,GRS260333000|2022-06-14
GRS265003004,2021-12-28,trimmed_mean_10pct,-0.13043478260869557,-0.1353360850032477,0.0016185816120547784,False,GRS265003004|2021-12-28
GRS265003004,2022-03-04,trimmed_mean_10pct,-0.14782608695652166,-0.12766407032364563,-0.02858009111075419,False,GRS265003004|2022-03-04
GRS275073005,2019-08-21,trimmed_mean_10pct,-0.24761904761904763,-0.2556702467307398,0.0029321767578752243,False,GRS275073005|2019-08-21
GRS275073005,2019-12-16,trimmed_mean_10pct,-0.2787878787878788,-0.28186574004448756,-0.007235382471808214,False,GRS275073005|2019-12-16
GRS275073005,2021-08-13,trimmed_mean_10pct,-0.07555555555555549,-0.0845308128426196,0.0022180653922860708,False,GRS275073005|2021-08-13
GRS275073005,2021-10-01,trimmed_mean_10pct,-0.06601941747572826,-0.07731092681791966,0.004314645773408125,False,GRS275073005|2021-10-01
GRS275073005,2022-05-16,trimmed_mean_10pct,-0.0919037199124727,-0.08798804758646933,-0.0026579979965661938,False,GRS275073005|2022-05-16
GRS275073005,2022-06-17,trimmed_mean_10pct,-0.0625,-0.07302538900417453,0.006440019361912416,False,GRS275073005|2022-06-17
GRS277023008,2019-08-16,trimmed_mean_10pct,-0.07290349768225879,-0.0543745260332289,-0.028147785099736956,False,GRS277023008|2019-08-16
GRS277023008,2019-10-03,trimmed_mean_10pct,-0.05693950177935947,-0.04952273863177522,-0.008847429335008586,False,GRS277023008|2019-10-03
GRS277023008,2020-03-12,trimmed_mean_10pct,-0.11917098445595853,-0.061312175398175045,-0.06956539906044358,True,GRS277023008|2020-03-12
GRS282183003,2019-08-16,trimmed_mean_10pct,-0.07894736842105254,-0.0424264937185167,-0.028147785099736956,False,GRS282183003|2019-08-16
GRS282183003,2020-03-11,trimmed_mean_10pct,-0.08327825512227371,-0.056475619597436216,-0.01870697716959286,True,GRS282183003|2020-03-11
GRS282183003,2020-04-16,trimmed_mean_10pct,-0.0697050938337801,-0.08308017697162853,0.010495523881393803,False,GRS282183003|2020-04-16
GRS284183001,2019-08-16,trimmed_mean_10pct,-0.14536741214057514,-0.1433861844551831,-0.028147785099736956,False,GRS284183001|2019-08-16
GRS284183001,2020-03-18,trimmed_mean_10pct,-0.29007633587786263,-0.28566088539830026,-0.0030678040706307017,True,GRS284183001|2020-03-18
GRS284183001,2020-07-16,trimmed_mean_10pct,-0.07894736842105265,-0.08795145422628028,0.0043948596172222335,False,GRS284183001|2020-07-16
GRS284183001,2020-08-27,trimmed_mean_10pct,-0.1065989847715737,-0.10228404945416257,-0.003906502834659335,False,GRS284183001|2020-08-27
GRS284183001,2021-04-15,trimmed_mean_10pct,-0.07499999999999996,-0.07627414972113067,0.00011496035064169204,False,GRS284183001|2021-04-15
GRS284183001,2021-05-14,trimmed_mean_10pct,-0.14678899082568808,-0.15434809328714502,0.005245906692598211,False,GRS284183001|2021-05-14
GRS284183001,2021-09-09,trimmed_mean_10pct,-0.13385826771653542,-0.13114652513952516,-0.0024221065796391343,False,GRS284183001|2021-09-09
GRS284183001,2021-12-27,trimmed_mean_10pct,-0.15625,-0.15624379224509555,-0.0024058543816709455,False,GRS284183001|2021-12-27
GRS284183001,2022-07-06,trimmed_mean_10pct,-0.17647058823529405,-0.17897059839827203,0.003885528775262722,False,GRS284183001|2022-07-06
GRS289103004,2019-10-01,trimmed_mean_10pct,-0.13669064748201432,-0.13910140387817913,-0.0029330916225059796,False,GRS289103004|2019-10-01
GRS295003008,2020-03-05,trimmed_mean_10pct,-0.12209302325581395,-0.10281456239410319,-0.04673165177063067,True,GRS295003008|2020-03-05
GRS295003008,2020-08-21,trimmed_mean_10pct,-0.1223628691983123,-0.11872754507389233,-0.002257750700237122,False,GRS295003008|2020-08-21
GRS295003008,2022-05-12,trimmed_mean_10pct,-0.09459459459459474,-0.0633762810885438,-0.02242340222860793,False,GRS295003008|2022-05-12
GRS295003008,2022-08-03,trimmed_mean_10pct,-0.05932203389830493,-0.0627587688923056,0.001629929204761491,False,GRS295003008|2022-08-03
GRS298343005,2020-03-09,trimmed_mean_10pct,-0.17607973421926904,-0.04416059563738586,-0.1141287964010126,True,GRS298343005|2020-03-09
GRS298343005,2022-11-01,trimmed_mean_10pct,-0.05643994211287995,-0.05662859011241492,-0.0011464677042849272,False,GRS298343005|2022-11-01
GRS299003004,2019-09-26,trimmed_mean_10pct,-0.11475409836065564,-0.11770487185458539,0.00182020820550839,False,GRS299003004|2019-09-26
GRS299003004,2019-12-23,trimmed_mean_10pct,-0.16666666666666663,-0.17873087235397728,0.014186742630606573,False,GRS299003004|2019-12-23
GRS310003009,2019-12-24,trimmed_mean_10pct,-0.05707070707070683,-0.046720820143101284,-0.01220389368029861,False,GRS310003009|2019-12-24
GRS310003009,2020-03-09,trimmed_mean_10pct,-0.1759776536312846,-0.04693949670665751,-0.1141287964010126,True,GRS310003009|2020-03-09
GRS310003009,2022-03-08,trimmed_mean_10pct,-0.12049252418645562,-0.07788226736359917,-0.054265390351021466,True,GRS310003009|2022-03-08
GRS310003009,2022-05-03,trimmed_mean_10pct,-0.05982905982905973,-0.04035667035226557,-0.020768926884538273,False,GRS310003009|2022-05-03
GRS314003005,2019-11-08,trimmed_mean_10pct,-0.08443540183112919,-0.07454240375306881,-0.0030752979637524475,False,GRS314003005|2019-11-08
GRS314003005,2020-06-12,trimmed_mean_10pct,-0.2098445595854923,-0.2166453099541886,0.002874820615772512,False,GRS314003005|2020-06-12
GRS314003005,2020-09-23,trimmed_mean_10pct,-0.29828326180257514,-0.29139593612462683,-0.002931648806303267,False,GRS314003005|2020-09-23
GRS314003005,2021-04-15,trimmed_mean_10pct,-0.12650602409638556,-0.12293288344753622,0.00011496035064169204,False,GRS314003005|2021-04-15
GRS314003005,2022-08-03,trimmed_mean_10pct,-0.079113924050633,-0.08315232778702973,0.001629929204761491,False,GRS314003005|2022-08-03
GRS315003004,2019-08-16,trimmed_mean_10pct,-0.14914914914914912,-0.13709494824650478,-0.028147785099736956,False,GRS315003004|2019-08-16
GRS315003004,2020-03-24,trimmed_mean_10pct,-0.11392405063291144,-0.1496816115427662,0.03289201896321576,False,GRS315003004|2020-03-24
GRS315003004,2020-10-19,trimmed_mean_10pct,-0.10360360360360366,-0.10374659426450847,-0.00045199432992395957,False,GRS315003004|2020-10-19
GRS315003004,2021-07-07,trimmed_mean_10pct,-0.059171597633136064,-0.06402720745103377,0.002750578995169187,False,GRS315003004|2021-07-07
GRS316003003,2019-09-23,trimmed_mean_10pct,-0.17213114754098358,-0.16809041082323267,-0.004837183784056372,False,GRS316003003|2019-09-23
GRS316003003,2020-03-02,trimmed_mean_10pct,-0.12388888888888883,-0.22451849450192735,0.06077998885626557,False,GRS316003003|2020-03-02
GRS316003003,2020-04-01,trimmed_mean_10pct,-0.16455696202531644,-0.14529701411242996,-0.01564776040407223,False,GRS316003003|2020-04-01
GRS316003003,2020-06-01,trimmed_mean_10pct,-0.15596330275229364,-0.16569836254082942,0.00532553236189384,False,GRS316003003|2020-06-01
GRS316003003,2021-12-08,trimmed_mean_10pct,-0.10752688172043001,-0.11149781413238817,0.0007501914601348029,False,GRS316003003|2021-12-08
GRS319103008,2020-03-27,trimmed_mean_10pct,-0.12080536912751672,-0.1092943474026981,-0.019180517042059253,True,GRS319103008|2020-03-27
GRS319103008,2021-06-10,trimmed_mean_10pct,-0.06190476190476191,-0.06713393459280373,0.004752294795420022,False,GRS319103008|2021-06-10
GRS319103008,2022-03-09,trimmed_mean_10pct,-0.06481481481481488,-0.07215285166209943,0.028428345743086933,False,GRS319103008|2022-03-09
GRS319103008,2022-05-04,trimmed_mean_10pct,-0.05982905982905973,-0.06094275409488555,-0.0011285400786542105,False,GRS319103008|2022-05-04
GRS319103008,2022-06-15,trimmed_mean_10pct,-0.08130081300813019,-0.0836022455539839,0.006886638739716132,False,GRS319103008|2022-06-15
GRS319103008,2022-08-24,trimmed_mean_10pct,-0.05833333333333335,-0.0591622267684766,-0.001054982363943832,False,GRS319103008|2022-08-24
GRS320313000,2020-03-09,trimmed_mean_10pct,-0.1546052631578948,-0.08001626854118128,-0.1141287964010126,True,GRS320313000|2020-03-09
GRS320313000,2021-11-02,trimmed_mean_10pct,-0.05813953488372092,-0.053480441033849066,-0.005816852499907305,False,GRS320313000|2021-11-02
GRS320313000,2022-09-26,trimmed_mean_10pct,-0.05362776025236593,-0.048831891136123295,-0.005356247406692693,False,GRS320313000|2022-09-26
GRS323003012,2020-03-17,trimmed_mean_10pct,-0.10526315789473684,-0.1675710082464909,0.028379929058141254,True,GRS323003012|2020-03-17
GRS323003012,2020-04-21,trimmed_mean_10pct,-0.1329479768786127,-0.131163441864555,-0.0006647495962255535,True,GRS323003012|2020-04-21
GRS323003012,2020-05-29,trimmed_mean_10pct,-0.10588235294117643,-0.09333486769740648,-0.005136690214226447,False,GRS323003012|2020-05-29
GRS323003012,2022-02-28,trimmed_mean_10pct,-0.10110497237569072,-0.062281247520388536,-0.02894670701586819,False,GRS323003012|2022-02-28
GRS323003012,2022-07-05,trimmed_mean_10pct,-0.11629048086359173,-0.07860509394925264,-0.02042420987243786,False,GRS323003012|2022-07-05
GRS326003019,2019-12-24,trimmed_mean_10pct,-0.06533333333333335,-0.05952521987247307,-0.01220389368029861,False,GRS326003019|2019-12-24
GRS326003019,2020-02-21,trimmed_mean_10pct,-0.06756756756756754,-0.05913419243336874,-0.015492807537994325,False,GRS326003019|2020-02-21
GRS326003019,2020-06-23,trimmed_mean_10pct,-0.05862068965517242,-0.061753345509555024,0.0027543523147187466,False,GRS326003019|2020-06-23
GRS326003019,2021-06-29,trimmed_mean_10pct,-0.060439560439560336,-0.05680601141498958,-0.009213713227147514,False,GRS326003019|2021-06-29
GRS326003019,2022-03-30,trimmed_mean_10pct,-0.05882352941176472,-0.0588238982413627,-0.0006829105241495544,False,GRS326003019|2022-03-30
GRS326003019,2022-06-07,trimmed_mean_10pct,-0.0641025641025641,-0.06168263416901054,-0.006859073850536364,False,GRS326003019|2022-06-07
GRS329503007,2020-03-10,trimmed_mean_10pct,-0.0802139037433156,-0.15304320317711256,0.03828017445985576,False,GRS329503007|2020-03-10
GRS329503007,2020-08-31,trimmed_mean_10pct,-0.17647058823529405,-0.1798929839634577,0.0034783780510238807,False,GRS329503007|2020-08-31
GRS329503007,2022-05-12,trimmed_mean_10pct,-0.06756756756756765,-0.05463535113916597,-0.02242340222860793,False,GRS329503007|2022-05-12
GRS329503007,2022-06-16,trimmed_mean_10pct,-0.08256880733944949,-0.06735278138857768,-0.023467146327363384,False,GRS329503007|2022-06-16
GRS329503007,2022-10-27,trimmed_mean_10pct,-0.052752293577981724,-0.05346773153441231,0.00023649719513664166,False,GRS329503007|2022-10-27
GRS331043000,2020-02-28,trimmed_mean_10pct,-0.053846153846153766,-0.04579076767793083,-0.039700078024263695,True,GRS331043000|2020-02-28
GRS331043000,2020-04-21,trimmed_mean_10pct,-0.06451612903225823,-0.06444535951618749,-0.0006647495962255535,True,GRS331043000|2020-04-21
GRS331043000,2020-07-09,trimmed_mean_10pct,-0.053846153846153766,-0.05346465784478862,-0.0017455410712368823,False,GRS331043000|2020-07-09
GRS331043000,2020-08-07,trimmed_mean_10pct,-0.054263565891472965,-0.050885081011345694,-0.007856201276158893,False,GRS331043000|2020-08-07
GRS331043000,2021-03-08,trimmed_mean_10pct,-0.059701492537313494,-0.06051542933656851,0.00274291126159085,False,GRS331043000|2021-03-08
GRS331043000,2022-06-07,trimmed_mean_10pct,-0.053613053613053685,-0.05109746471636617,-0.006859073850536364,False,GRS331043000|2022-06-07
GRS331043000,2022-09-14,trimmed_mean_10pct,-0.09913793103448276,-0.09956923199213738,-0.002530196718279959,False,GRS331043000|2022-09-14
GRS332073006,2020-06-26,trimmed_mean_10pct,-0.16972477064220182,-0.16461922522091865,-0.006220170847393453,False,GRS332073006|2020-06-26
GRS332073006,2022-07-20,trimmed_mean_10pct,-0.07553956834532383,-0.08412918292578707,0.0038272295776462383,False,GRS332073006|2022-07-20
GRS332073006,2022-08-31,trimmed_mean_10pct,-0.084942084942085,-0.08827100021847466,0.0010230486250217097,False,GRS332073006|2022-08-31
GRS337003008,2020-03-05,trimmed_mean_10pct,-0.11377245508982037,-0.08307012180492311,-0.04673165177063067,True,GRS337003008|2020-03-05
GRS337003008,2020-05-04,trimmed_mean_10pct,-0.1452089489235966,-0.10749561742033167,-0.03067284796552228,False,GRS337003008|2020-05-04
GRS343313003,2019-09-30,trimmed_mean_10pct,-0.16575192096597147,-0.1507608427875246,-0.004295206827998355,False,GRS343313003|2019-09-30
GRS343313003,2020-02-25,trimmed_mean_10pct,-0.14285714285714302,-0.17336088568012395,0.012524260259119437,False,GRS343313003|2020-02-25
GRS343313003,2020-07-09,trimmed_mean_10pct,-0.19852941176470595,-0.193181468389068,-0.0017455410712368823,False,GRS343313003|2020-07-09
GRS343313003,2021-06-08,trimmed_mean_10pct,-0.15656565656565657,-0.15881774266666185,0.0008862516785099282,False,GRS343313003|2021-06-08
GRS343313003,2021-08-13,trimmed_mean_10pct,-0.10126582278481011,-0.1089268285919531,0.0022180653922860708,False,GRS343313003|2021-08-13
